time,PlayerId,GameId,GameActivity,Latitude,Longitude,City,Country,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime
2016-08-09T14:50:48.6822499Z,Bocystar,2,0,53.83370241,22.34999467,Elk,Poland,2016-08-09T14:50:49.1799816Z,0,2016-08-09T14:50:48.0440000Z
2016-08-09T14:50:48.7034345Z,IPlayFarmHeroes,4,0,59.43387738,24.72804073,Tallinn,Estonia,2016-08-09T14:50:49.3195647Z,0,2016-08-09T14:50:48.0900000Z
2016-08-09T14:50:49.1637195Z,Pewen,4,1,38.43614968,27.15179401,Izmir,Turkey,2016-08-09T14:50:49.3664573Z,0,2016-08-09T14:50:48.2330000Z
2016-08-09T14:50:49.4283349Z,TickleMeElmo,3,0,-7.019585756,-37.29000838,Patos,Brazil,2016-08-09T14:50:49.4188735Z,1,2016-08-09T14:50:48.0680000Z
2016-08-09T14:50:49.7393854Z,GotASegway,3,1,53.868584,-166.5316028,Unalaska,United States of America,2016-08-09T14:50:50.5760821Z,1,2016-08-09T14:50:49.1150000Z
2016-08-09T14:50:51.0233917Z,TylerDurden,2,0,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:50:51.6542013Z,0,2016-08-09T14:50:50.5090000Z
2016-08-09T14:50:51.1150102Z,TylerDurden,1,1,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:50:51.7167020Z,7,2016-08-09T14:50:50.7420000Z
2016-08-09T14:50:52.9084064Z,Lollysite,2,0,19.76655703,96.11861853,Naypyidaw,Myanmar,2016-08-09T14:50:52.9979752Z,0,2016-08-09T14:50:51.8420000Z
2016-08-09T14:50:56.0141071Z,ExecuteElectrocute,2,0,34.62720034,-79.01190617,Lumberton,United States of America,2016-08-09T14:50:56.3417479Z,0,2016-08-09T14:50:55.2160000Z
2016-08-09T14:50:56.7023322Z,Ninahre,4,1,-26.45499604,31.95199862,Siteki,Swaziland,2016-08-09T14:50:57.6872144Z,0,2016-08-09T14:50:56.5360000Z
2016-08-09T14:50:57.0243322Z,Acardosa,0,1,52.58266766,78.94726355,Kulunda,Russia,2016-08-09T14:50:57.9528019Z,7,2016-08-09T14:50:56.9990000Z
2016-08-09T14:50:57.5624716Z,FlameThrower,3,0,11.66999697,78.18007523,Salem,India,2016-08-09T14:50:58.1411607Z,1,2016-08-09T14:50:56.8010000Z
2016-08-09T14:51:00.3091154Z,PistolPrincess,2,0,60.1261607,-149.4699827,Seward,United States of America,2016-08-09T14:51:00.2386649Z,0,2016-08-09T14:50:59.0970000Z
2016-08-09T14:51:00.3772516Z,Boardenedev,4,0,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:51:00.3491382Z,0,2016-08-09T14:50:59.2220000Z
2016-08-09T14:51:01.1083917Z,LookWhatICanDo,3,0,-1.579556052,30.06001501,Byumba,Rwanda,2016-08-09T14:51:01.4848509Z,1,2016-08-09T14:51:00.1300000Z
2016-08-09T14:51:01.7550574Z,MouseRatRockBand,1,0,39.71027508,-111.8354841,Nephi,United States of America,2016-08-09T14:51:01.5629160Z,7,2016-08-09T14:51:00.5980000Z
2016-08-09T14:51:01.8888241Z,ShotHottie33,2,0,65.85221946,44.24002803,Mezen,Russia,2016-08-09T14:51:03.1566872Z,0,2016-08-09T14:51:02.0050000Z
2016-08-09T14:51:03.0619398Z,Lotheb,3,0,-34.23332518,116.1500057,Manjimup,Australia,2016-08-09T14:51:03.2237559Z,1,2016-08-09T14:51:01.8640000Z
2016-08-09T14:51:03.5955628Z,EatsyouIam,4,0,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:51:04.2660477Z,0,2016-08-09T14:51:03.1300000Z
2016-08-09T14:51:03.8837304Z,Soithiel,2,0,11.66702557,92.73598262,Port Blair,India,2016-08-09T14:51:04.3285669Z,0,2016-08-09T14:51:03.1770000Z
2016-08-09T14:51:04.8618402Z,Soithiel,2,1,11.66702557,92.73598262,Port Blair,India,2016-08-09T14:51:05.3910555Z,0,2016-08-09T14:51:04.2430000Z
2016-08-09T14:51:05.2838402Z,TickleMeElmo,3,1,-7.019585756,-37.29000838,Patos,Brazil,2016-08-09T14:51:05.4535723Z,1,2016-08-09T14:51:04.0990000Z
2016-08-09T14:51:06.5969430Z,PistolPrincess,2,1,60.1261607,-149.4699827,Seward,United States of America,2016-08-09T14:51:06.5029658Z,0,2016-08-09T14:51:05.3700000Z
2016-08-09T14:51:07.9525191Z,Cakendee,1,1,-3.279607321,30.96001176,Kakonko,Tanzania,2016-08-09T14:51:08.6589587Z,7,2016-08-09T14:51:07.6640000Z
2016-08-09T14:51:09.0212262Z,Naeemansh,1,1,-4.040026022,39.68991817,Mombasa,Kenya,2016-08-09T14:51:09.7191925Z,7,2016-08-09T14:51:08.7500000Z
2016-08-09T14:51:09.3950128Z,Olomader,1,0,25.30040529,60.62993201,Chabahar,Iran,2016-08-09T14:51:09.7802349Z,7,2016-08-09T14:51:08.8120000Z
2016-08-09T14:51:09.8652262Z,FlameThrower,0,1,11.66999697,78.18007523,Salem,India,2016-08-09T14:51:09.8583615Z,7,2016-08-09T14:51:08.8900000Z
2016-08-09T14:51:09.9284086Z,RacingAware,3,0,48.18650189,40.78613033,Belaya Kalitva,Russia,2016-08-09T14:51:09.9208836Z,1,2016-08-09T14:51:08.5550000Z
2016-08-09T14:51:10.9389708Z,RacingAware,2,1,48.18650189,40.78613033,Belaya Kalitva,Russia,2016-08-09T14:51:10.9833723Z,0,2016-08-09T14:51:09.8420000Z
2016-08-09T14:51:11.8797902Z,TheMustardCat,3,1,25.45499534,81.84000688,Allahabad,India,2016-08-09T14:51:12.0458984Z,1,2016-08-09T14:51:10.6930000Z
2016-08-09T14:51:11.9126552Z,DnknDonuts,4,0,-23.36391111,150.5200008,Rockhampton,Australia,2016-08-09T14:51:12.1084171Z,0,2016-08-09T14:51:10.9540000Z
2016-08-09T14:51:11.9902875Z,EatingHawaiianPizza,4,0,9.261000068,0.789003574,Bassar,Togo,2016-08-09T14:51:12.1712045Z,0,2016-08-09T14:51:11.0330000Z
2016-08-09T14:51:13.6508857Z,Ol1v14,2,1,-2.589623597,29.73000932,Butare,Rwanda,2016-08-09T14:51:14.2333882Z,0,2016-08-09T14:51:13.0990000Z
2016-08-09T14:51:13.7292086Z,M4rc0,1,0,40.61709312,125.4501098,Taedong,North Korea,2016-08-09T14:51:14.2802848Z,7,2016-08-09T14:51:13.3290000Z
2016-08-09T14:51:14.0243322Z,Acardosa,0,0,52.58266766,78.94726355,Kulunda,Russia,2016-08-09T14:51:14.3829405Z,7,2016-08-09T14:51:13.3780000Z
2016-08-09T14:51:14.4668857Z,EatsyouIam,4,1,-23.96961058,21.87002397,Lehututu,Botswana,2016-08-09T14:51:14.4212624Z,0,2016-08-09T14:51:13.2870000Z
2016-08-09T14:51:14.6890548Z,Humansce,0,0,47.21038576,-1.590016929,Nantes,France,2016-08-09T14:51:15.5049866Z,7,2016-08-09T14:51:14.5400000Z
2016-08-09T14:51:14.8652262Z,FlameThrower,0,0,11.66999697,78.18007523,Salem,India,2016-08-09T14:51:15.5484913Z,7,2016-08-09T14:51:14.6030000Z
2016-08-09T14:51:15.0228927Z,CutiePatootie22,3,1,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:51:15.6265961Z,1,2016-08-09T14:51:14.2550000Z
2016-08-09T14:51:15.0928927Z,Miroredan,0,1,11.08042055,77.32999792,Tiruppur,India,2016-08-09T14:51:15.7047373Z,7,2016-08-09T14:51:14.7440000Z
2016-08-09T14:51:16.6529134Z,LookWhatICanDo,0,1,-1.579556052,30.06001501,Byumba,Rwanda,2016-08-09T14:51:16.8767243Z,7,2016-08-09T14:51:15.9190000Z
2016-08-09T14:51:18.2822799Z,ImTheBirthdayGirl,2,0,55.93329907,12.31669854,Hillerod,Denmark,2016-08-09T14:51:18.9712040Z,0,2016-08-09T14:51:17.8380000Z
2016-08-09T14:51:18.3618348Z,Lotheb,1,1,-34.23332518,116.1500057,Manjimup,Australia,2016-08-09T14:51:19.0337028Z,7,2016-08-09T14:51:18.0640000Z
2016-08-09T14:51:19.3695219Z,TubbyCandyHoarder,4,1,-24.18293089,-66.35001754,San Antonio de los Cobres,Argentina,2016-08-09T14:51:20.0999174Z,0,2016-08-09T14:51:18.9540000Z
2016-08-09T14:51:20.1370978Z,FallenGatoEatsyou,0,0,34.75591516,32.42245666,Paphos,Cyprus,2016-08-09T14:51:20.1430615Z,7,2016-08-09T14:51:19.1660000Z
2016-08-09T14:51:20.5005406Z,FlameThrower,2,1,11.66999697,78.18007523,Salem,India,2016-08-09T14:51:21.2220953Z,0,2016-08-09T14:51:20.0570000Z
2016-08-09T14:51:20.7135406Z,EatingHawaiianPizza,3,1,9.261000068,0.789003574,Bassar,Togo,2016-08-09T14:51:21.2837178Z,1,2016-08-09T14:51:19.9110000Z
2016-08-09T14:51:21.1495406Z,SniperPrincess,0,1,11.78330399,42.9000035,Tadjoura,Djibouti,2016-08-09T14:51:21.3305944Z,7,2016-08-09T14:51:20.3730000Z
2016-08-09T14:51:21.5750613Z,ShotHottie33,1,1,65.85221946,44.24002803,Mezen,Russia,2016-08-09T14:51:22.4243299Z,7,2016-08-09T14:51:21.4200000Z
2016-08-09T14:51:22.2784387Z,Adendabard,0,0,-17.87003457,-41.50000981,Teofilo Otoni,Brazil,2016-08-09T14:51:22.5024615Z,7,2016-08-09T14:51:21.5140000Z
2016-08-09T14:51:23.5424901Z,Boardenedev,0,1,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:51:23.6443767Z,7,2016-08-09T14:51:22.6300000Z
2016-08-09T14:51:23.5654901Z,ExecuteElectrocute,3,1,34.62720034,-79.01190617,Lumberton,United States of America,2016-08-09T14:51:23.7225013Z,1,2016-08-09T14:51:22.3640000Z
2016-08-09T14:51:23.9086552Z,K1s14y,3,0,-33.65640949,115.3486592,Busselton,Australia,2016-08-09T14:51:24.7890553Z,1,2016-08-09T14:51:23.4430000Z
2016-08-09T14:51:24.4360408Z,Coptussa,1,1,7.103004311,171.3800002,Majuro,Marshall Islands,2016-08-09T14:51:24.8671546Z,7,2016-08-09T14:51:23.8890000Z
2016-08-09T14:51:25.1576311Z,Granny4theWIN,2,0,35.47004295,-97.51868351,Oklahoma City,United States of America,2016-08-09T14:51:25.9167748Z,0,2016-08-09T14:51:24.7840000Z
2016-08-09T14:51:27.1531533Z,Amendin,4,1,-6.183306052,35.75000362,Dodoma,Tanzania,2016-08-09T14:51:27.0160057Z,0,2016-08-09T14:51:25.8350000Z
2016-08-09T14:51:27.5243733Z,Liquarion,3,1,60.79330345,-161.7557961,Bethel,United States of America,2016-08-09T14:51:28.2040497Z,1,2016-08-09T14:51:26.7090000Z
2016-08-09T14:51:27.6583733Z,FallenGatoEatsyou,0,1,34.75591516,32.42245666,Paphos,Cyprus,2016-08-09T14:51:28.2665292Z,7,2016-08-09T14:51:27.2900000Z
2016-08-09T14:51:27.7757730Z,MadBabyMaker,3,0,21.13817873,105.5050223,Son Tay,Vietnam,2016-08-09T14:51:28.3134290Z,1,2016-08-09T14:51:26.9580000Z
2016-08-09T14:51:28.6876966Z,Humansce,1,1,47.21038576,-1.590016929,Nantes,France,2016-08-09T14:51:29.4071938Z,7,2016-08-09T14:51:28.4390000Z
2016-08-09T14:51:29.1011077Z,Deluxenade,0,0,5.716613585,-75.31662785,Sonson,Colombia,2016-08-09T14:51:29.4696620Z,7,2016-08-09T14:51:28.5020000Z
2016-08-09T14:51:29.7049704Z,GlitterGunner,1,0,54.92870017,71.26824906,Isikul,Russia,2016-08-09T14:51:30.5321690Z,7,2016-08-09T14:51:29.5730000Z
2016-08-09T14:51:30.6926411Z,DnknDonuts,3,1,-23.36391111,150.5200008,Rockhampton,Australia,2016-08-09T14:51:30.5947083Z,1,2016-08-09T14:51:29.2390000Z
2016-08-09T14:51:31.0886521Z,Jamberpa,1,0,43.41400203,23.23700161,Montana,Bulgaria,2016-08-09T14:51:31.7090798Z,7,2016-08-09T14:51:30.7140000Z
2016-08-09T14:51:31.9966410Z,GlitterGunner,3,1,54.92870017,71.26824906,Isikul,Russia,2016-08-09T14:51:32.7978286Z,1,2016-08-09T14:51:31.4270000Z
2016-08-09T14:51:32.0936410Z,Bocystar,3,1,53.83370241,22.34999467,Elk,Poland,2016-08-09T14:51:32.8759331Z,1,2016-08-09T14:51:31.5050000Z
2016-08-09T14:51:32.5406311Z,Presbur,2,0,48.73329022,19.14998328,Banska Bystrica,Slovakia,2016-08-09T14:51:32.9384326Z,0,2016-08-09T14:51:31.7790000Z
2016-08-09T14:51:32.5750785Z,Peasant,2,0,15.38186342,100.026442,Uthai Thani,Thailand,2016-08-09T14:51:33.0009564Z,0,2016-08-09T14:51:31.8580000Z
2016-08-09T14:51:32.6376410Z,Adendabard,0,1,-17.87003457,-41.50000981,Teofilo Otoni,Brazil,2016-08-09T14:51:33.0668860Z,7,2016-08-09T14:51:32.0940000Z
2016-08-09T14:51:33.4321092Z,Insidesman,0,1,54.92001853,-1.380029746,Sunderland,United Kingdom,2016-08-09T14:51:34.1294299Z,7,2016-08-09T14:51:33.1740000Z
2016-08-09T14:51:34.0228927Z,CutiePatootie22,3,0,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:51:34.1912108Z,1,2016-08-09T14:51:32.8330000Z
2016-08-09T14:51:34.3290374Z,Dracien,2,0,14.63300111,-89.98900162,Jalapa,Guatemala,2016-08-09T14:51:34.2380916Z,0,2016-08-09T14:51:33.1000000Z
2016-08-09T14:51:34.5041437Z,N4v4,3,0,33.53997988,-112.0699917,Phoenix,United States of America,2016-08-09T14:51:35.3162528Z,1,2016-08-09T14:51:33.9580000Z
2016-08-09T14:51:34.7342079Z,Kr1st00f3r,4,0,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:51:35.3786967Z,0,2016-08-09T14:51:34.2420000Z
2016-08-09T14:51:34.9976139Z,Cherstal,0,1,-13.84154504,-171.7386416,Apia,Samoa,2016-08-09T14:51:35.4412006Z,7,2016-08-09T14:51:34.4750000Z
2016-08-09T14:51:36.3801203Z,PennywiseTheClown,1,0,23.7075,120.5438889,Douliou,Taiwan,2016-08-09T14:51:36.4889325Z,7,2016-08-09T14:51:35.5340000Z
2016-08-09T14:51:36.5423483Z,N4v4,4,1,33.53997988,-112.0699917,Phoenix,United States of America,2016-08-09T14:51:36.5670649Z,0,2016-08-09T14:51:35.4260000Z
2016-08-09T14:51:36.6063483Z,Kr1st00f3r,1,1,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:51:36.8977344Z,7,2016-08-09T14:51:35.9400000Z
2016-08-09T14:51:36.8892981Z,PurpleBunnySlippers,0,1,-21.14389158,149.1500069,Mackay,Australia,2016-08-09T14:51:38.0639113Z,7,2016-08-09T14:51:37.0990000Z
2016-08-09T14:51:37.2199117Z,Asaolla,4,0,28.32998781,-100.8499789,Allende,Mexico,2016-08-09T14:51:38.1577032Z,0,2016-08-09T14:51:37.0100000Z
2016-08-09T14:51:37.4787955Z,Dewinte,2,0,14.03998151,35.38000036,Gedaref,Sudan,2016-08-09T14:51:38.2358025Z,0,2016-08-09T14:51:37.1040000Z
2016-08-09T14:51:40.0683388Z,Olomader,0,1,25.30040529,60.62993201,Chabahar,Iran,2016-08-09T14:51:40.3764600Z,7,2016-08-09T14:51:39.4060000Z
2016-08-09T14:51:40.6253388Z,MouseRatRockBand,4,1,39.71027508,-111.8354841,Nephi,United States of America,2016-08-09T14:51:40.4233509Z,0,2016-08-09T14:51:39.2870000Z
2016-08-09T14:51:41.4420214Z,Monspros,0,0,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:51:41.6108278Z,7,2016-08-09T14:51:40.5520000Z
2016-08-09T14:51:41.6220437Z,Lillenglyea,2,1,47.67808331,-116.7794458,Coeur d'Alene,United States of America,2016-08-09T14:51:41.7829857Z,0,2016-08-09T14:51:40.6040000Z
2016-08-09T14:51:41.7720124Z,Adworewyn,4,0,41.20000211,20.3667036,Librazhd,Albania,2016-08-09T14:51:41.8452039Z,0,2016-08-09T14:51:40.6980000Z
2016-08-09T14:51:42.1178284Z,K1s14y,0,1,-33.65640949,115.3486592,Busselton,Australia,2016-08-09T14:51:42.9233798Z,7,2016-08-09T14:51:41.9510000Z
2016-08-09T14:51:42.5188284Z,Deluxenade,0,1,5.716613585,-75.31662785,Sonson,Colombia,2016-08-09T14:51:43.0014591Z,7,2016-08-09T14:51:42.0280000Z
2016-08-09T14:51:42.6278284Z,PennywiseTheClown,1,1,23.7075,120.5438889,Douliou,Taiwan,2016-08-09T14:51:43.0639894Z,7,2016-08-09T14:51:42.0930000Z
2016-08-09T14:51:43.5196800Z,Peasant,2,1,15.38186342,100.026442,Uthai Thani,Thailand,2016-08-09T14:51:44.1264912Z,0,2016-08-09T14:51:42.9860000Z
2016-08-09T14:51:44.7960786Z,Xenomorphing,1,1,51.1811253,71.42777421,Astana,Kazakhstan,2016-08-09T14:51:45.2238333Z,7,2016-08-09T14:51:44.2610000Z
2016-08-09T14:51:44.9314535Z,Nilimagon,1,0,11.86502382,-15.59836084,Bissau,Guinea Bissau,2016-08-09T14:51:45.3033238Z,7,2016-08-09T14:51:44.3390000Z
2016-08-09T14:51:45.2735621Z,NumSurrealBlink,1,0,55.72575747,84.88540238,Yurga,Russia,2016-08-09T14:51:45.3956908Z,7,2016-08-09T14:51:44.4330000Z
2016-08-09T14:51:45.9593786Z,M4rc0,1,1,40.61709312,125.4501098,Taedong,North Korea,2016-08-09T14:51:46.5207276Z,7,2016-08-09T14:51:45.5490000Z
2016-08-09T14:51:49.4152364Z,ImTheBirthdayGirl,3,1,55.93329907,12.31669854,Hillerod,Denmark,2016-08-09T14:51:49.5832455Z,1,2016-08-09T14:51:48.2240000Z
2016-08-09T14:51:49.5956232Z,Cathasilver,2,0,34.42044293,8.780021931,Gafsa,Tunisia,2016-08-09T14:51:49.6457560Z,0,2016-08-09T14:51:48.4890000Z
2016-08-09T14:51:50.8268505Z,Granny4theWIN,4,1,35.47004295,-97.51868351,Oklahoma City,United States of America,2016-08-09T14:51:50.7117397Z,0,2016-08-09T14:51:49.5570000Z
2016-08-09T14:51:51.4645699Z,FightClubAlum,0,0,-5.089574362,-80.17000086,Chulucanas,Peru,2016-08-09T14:51:51.8211465Z,7,2016-08-09T14:51:50.8100000Z
2016-08-09T14:51:51.6127937Z,ChellXcaptain,0,0,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:51:51.8836403Z,7,2016-08-09T14:51:50.9190000Z
2016-08-09T14:51:51.6147955Z,M4rc0,1,1,40.61709312,125.4501098,Taedong,North Korea,2016-08-09T14:51:51.9304977Z,7,2016-08-09T14:51:50.9660000Z
2016-08-09T14:51:51.6147955Z,M4rc0,1,0,40.61709312,125.4501098,Taedong,North Korea,2016-08-09T14:51:51.9930162Z,7,2016-08-09T14:51:51.0280000Z
2016-08-09T14:51:55.4660130Z,Beahbileau,4,1,11.0799991,-12.40100056,Pita,Guinea,2016-08-09T14:51:56.1669993Z,0,2016-08-09T14:51:55.0160000Z
2016-08-09T14:51:55.9080130Z,ChellXcaptain,2,1,37.13373985,-8.533314048,Portimao,Portugal,2016-08-09T14:51:56.2920206Z,0,2016-08-09T14:51:55.0940000Z
2016-08-09T14:51:56.3972075Z,Nilimagon,1,1,11.86502382,-15.59836084,Bissau,Guinea Bissau,2016-08-09T14:51:57.3545403Z,7,2016-08-09T14:51:56.3920000Z
2016-08-09T14:51:57.2152075Z,Peasant,2,1,15.38186342,100.026442,Uthai Thani,Thailand,2016-08-09T14:51:57.4326576Z,0,2016-08-09T14:51:56.2570000Z
2016-08-09T14:51:58.1508801Z,Dracien,1,1,14.63300111,-89.98900162,Jalapa,Guatemala,2016-08-09T14:51:58.4951394Z,7,2016-08-09T14:51:57.5330000Z
2016-08-09T14:51:58.5424901Z,Boardenedev,0,0,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:51:58.5576640Z,7,2016-08-09T14:51:57.5800000Z
2016-08-09T14:51:59.5987941Z,Finture,2,1,44.20627972,27.32591833,Calarasi,Romania,2016-08-09T14:51:59.6237217Z,0,2016-08-09T14:51:58.4690000Z
2016-08-09T14:52:00.4434823Z,GalHoly,0,0,41.33038291,-72.90000533,New Haven,United States of America,2016-08-09T14:52:00.6826531Z,7,2016-08-09T14:51:59.7130000Z
2016-08-09T14:52:01.3204350Z,SniperPrincess,1,1,11.78330399,42.9000035,Tadjoura,Djibouti,2016-08-09T14:52:01.7295539Z,7,2016-08-09T14:52:00.7600000Z
2016-08-09T14:52:01.5084350Z,Cherstal,1,1,-13.84154504,-171.7386416,Apia,Samoa,2016-08-09T14:52:01.7920790Z,7,2016-08-09T14:52:00.8220000Z
2016-08-09T14:52:03.1611416Z,Finture,3,1,44.20627972,27.32591833,Calarasi,Romania,2016-08-09T14:52:03.9196803Z,1,2016-08-09T14:52:02.5670000Z
2016-08-09T14:52:03.4771416Z,Adworewyn,2,1,41.20000211,20.3667036,Librazhd,Albania,2016-08-09T14:52:03.9822079Z,0,2016-08-09T14:52:02.8390000Z
2016-08-09T14:52:06.0029214Z,Boardenedev,4,1,7.371000109,-8.684999462,Sanniquellie,Liberia,2016-08-09T14:52:06.0290933Z,0,2016-08-09T14:52:04.8930000Z
2016-08-09T14:52:06.2509214Z,Asaolla,0,1,28.32998781,-100.8499789,Allende,Mexico,2016-08-09T14:52:06.1110233Z,7,2016-08-09T14:52:05.1190000Z
2016-08-09T14:52:06.4079859Z,ExecuteElectrocute,2,1,34.62720034,-79.01190617,Lumberton,United States of America,2016-08-09T14:52:07.2634747Z,0,2016-08-09T14:52:06.1020000Z
2016-08-09T14:52:06.6569859Z,NumSurrealBlink,2,1,55.72575747,84.88540238,Yurga,Russia,2016-08-09T14:52:07.3103269Z,0,2016-08-09T14:52:06.1650000Z
2016-08-09T14:52:07.2838402Z,TickleMeElmo,3,0,-7.019585756,-37.29000838,Patos,Brazil,2016-08-09T14:52:07.3773345Z,1,2016-08-09T14:52:06.0050000Z
2016-08-09T14:52:09.0214517Z,Lollysite,1,1,19.76655703,96.11861853,Naypyidaw,Myanmar,2016-08-09T14:52:09.4978792Z,7,2016-08-09T14:52:08.4740000Z
2016-08-09T14:52:10.2923705Z,Acardosa,3,1,52.58266766,78.94726355,Kulunda,Russia,2016-08-09T14:52:10.5603672Z,1,2016-08-09T14:52:09.1920000Z
2016-08-09T14:52:11.5283547Z,Cathasilver,4,1,34.42044293,8.780021931,Gafsa,Tunisia,2016-08-09T14:52:11.6249326Z,0,2016-08-09T14:52:10.4740000Z
2016-08-09T14:52:14.0260546Z,BeanieWeenees,0,0,23.8997156,106.6133268,Bose,China,2016-08-09T14:52:14.6905626Z,7,2016-08-09T14:52:13.7160000Z
2016-08-09T14:52:14.9273905Z,DavFun,2,0,-6.144393698,143.6452266,Mendi,Papua New Guinea,2016-08-09T14:52:14.7687124Z,0,2016-08-09T14:52:13.6210000Z
2016-08-09T14:52:15.8560075Z,CutiePatootie22,1,1,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:52:15.8624324Z,7,2016-08-09T14:52:14.9060000Z
2016-08-09T14:52:16.4452903Z,CutiePatootie22,0,1,-24.6666223,-65.04996769,General Guemes,Argentina,2016-08-09T14:52:16.9249551Z,7,2016-08-09T14:52:15.9700000Z
2016-08-09T14:52:16.7130890Z,Sendak,0,0,29.16998822,75.72503129,Hisar,India,2016-08-09T14:52:16.9874305Z,7,2016-08-09T14:52:16.0330000Z
2016-08-09T14:52:16.7572903Z,Presbur,4,1,48.73329022,19.14998328,Banska Bystrica,Slovakia,2016-08-09T14:52:17.1124321Z,0,2016-08-09T14:52:15.9660000Z
2016-08-09T14:52:17.7960786Z,Xenomorphing,1,0,51.1811253,71.42777421,Astana,Kazakhstan,2016-08-09T14:52:18.1749382Z,7,2016-08-09T14:52:17.2100000Z
2016-08-09T14:52:18.2056485Z,N4v4,4,1,33.53997988,-112.0699917,Phoenix,United States of America,2016-08-09T14:52:18.2687148Z,0,2016-08-09T14:52:17.0820000Z
2016-08-09T14:52:22.1150102Z,TylerDurden,1,0,13.93972958,-90.82003203,San Jose,Guatemala,2016-08-09T14:52:22.3200593Z,7,2016-08-09T14:52:21.3510000Z
2016-08-09T14:52:23.1006231Z,FightClubAlum,1,1,-5.089574362,-80.17000086,Chulucanas,Peru,2016-08-09T14:52:23.3669098Z,7,2016-08-09T14:52:22.4100000Z
2016-08-09T14:52:23.1046231Z,Jamberpa,2,1,43.41400203,23.23700161,Montana,Bulgaria,2016-08-09T14:52:23.4294359Z,0,2016-08-09T14:52:22.2840000Z
2016-08-09T14:52:25.7091214Z,TickleMeElmo,0,1,-7.019585756,-37.29000838,Patos,Brazil,2016-08-09T14:52:25.5075677Z,7,2016-08-09T14:52:24.5430000Z
2016-08-09T14:52:26.2553131Z,MadBabyMaker,4,1,21.13817873,105.5050223,Son Tay,Vietnam,2016-08-09T14:52:26.6325976Z,0,2016-08-09T14:52:25.4310000Z
2016-08-09T14:52:26.7183131Z,Xenomorphing,0,1,51.1811253,71.42777421,Astana,Kazakhstan,2016-08-09T14:52:26.6650623Z,7,2016-08-09T14:52:25.7210000Z
2016-08-09T14:52:27.6385699Z,BluntMachete,4,0,-18.05958372,13.82002437,Opuwo,Namibia,2016-08-09T14:52:27.7263398Z,0,2016-08-09T14:52:26.5870000Z
2016-08-09T14:52:27.7821528Z,Dewinte,0,1,14.03998151,35.38000036,Gedaref,Sudan,2016-08-09T14:52:27.7888603Z,7,2016-08-09T14:52:26.8200000Z
2016-08-09T14:52:28.9875864Z,GalHoly,1,1,41.33038291,-72.90000533,New Haven,United States of America,2016-08-09T14:52:28.8357168Z,7,2016-08-09T14:52:27.8770000Z
2016-08-09T14:52:30.0611187Z,BeanieWeenees,0,1,23.8997156,106.6133268,Bose,China,2016-08-09T14:52:29.8825760Z,7,2016-08-09T14:52:28.9270000Z
2016-08-09T14:52:30.5638768Z,LummoDiscover,4,0,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:52:31.0863255Z,0,2016-08-09T14:52:29.8700000Z
2016-08-09T14:52:33.2356258Z,Kr1st00f3r,0,1,10.65199709,-61.51703089,Port-of-Spain,Trinidad and Tobago,2016-08-09T14:52:33.2419994Z,7,2016-08-09T14:52:32.1930000Z
2016-08-09T14:52:36.5291180Z,LummoDiscover,2,1,-37.08958494,-73.1600153,Lota,Chile,2016-08-09T14:52:36.3078376Z,0,2016-08-09T14:52:35.1650000Z
2016-08-09T14:52:36.9919112Z,Monspros,3,1,-7.190014629,-48.21001367,Araguaina,Brazil,2016-08-09T14:52:37.3703708Z,1,2016-08-09T14:52:36.0050000Z
2016-08-09T14:52:37.5169112Z,Sendak,3,1,29.16998822,75.72503129,Hisar,India,2016-08-09T14:52:37.4328740Z,1,2016-08-09T14:52:36.0670000Z
2016-08-09T14:52:37.7567165Z,Areagord,1,0,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:52:38.4988703Z,7,2016-08-09T14:52:37.5140000Z
2016-08-09T14:52:40.4362781Z,BluberriMuffins,3,0,-29.16552081,-67.49999903,Chilecito,Argentina,2016-08-09T14:52:40.5651241Z,1,2016-08-09T14:52:39.1920000Z
2016-08-09T14:52:40.6889324Z,SmittenKitten66,1,0,-6.359987774,-39.29998906,Iguatu,Brazil,2016-08-09T14:52:40.6276551Z,7,2016-08-09T14:52:39.6570000Z
2016-08-09T14:52:40.8295894Z,Areagord,0,1,53.37781293,51.34739783,Otradnyy,Russia,2016-08-09T14:52:40.7526270Z,7,2016-08-09T14:52:39.7820000Z
